OTU_97.18689,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,Unclassified,Unclassified
OTU_97.18699,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.1870,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Unclassified,Unclassified,Unclassified
OTU_97.18701,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Unclassified,Unclassified
OTU_97.18703,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Unclassified,Unclassified
OTU_97.18729,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.18736,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 9,Unclassified,Unclassified
OTU_97.18757,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_97.18781,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 9,Unclassified,Unclassified
OTU_97.18815,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.18824,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Unclassified,Unclassified
OTU_97.1883,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii,Unclassified
OTU_97.18836,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.1884,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.18883,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,Unclassified,Unclassified
OTU_97.1891,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.18915,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.18927,Bacteria,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified,Unclassified
OTU_97.18934,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.18945,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Unclassified,Unclassified
OTU_97.18949,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.18992,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.1900,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.19002,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.19010,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.19016,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.19034,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Clostridium sp.,Unclassified
OTU_97.1904,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,Unclassified,Unclassified,Unclassified
OTU_97.1905,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.19056,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Unclassified,Unclassified
OTU_97.19060,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.19077,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.19082,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.19087,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.19099,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Unclassified,Unclassified
OTU_97.1912,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.19122,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.19133,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Unclassified,Unclassified
OTU_97.19139,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Unclassified,Unclassified
OTU_97.19147,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.19163,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.19172,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.1918,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.19187,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_97.19188,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.19226,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,Unclassified,Unclassified
OTU_97.1923,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.19240,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus] torques group,Ruminococcus lactaris,Unclassified
OTU_97.1926,Bacteria,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified,Unclassified
OTU_97.19263,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Clostridium sp.,Unclassified
OTU_97.19279,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 9,Unclassified,Unclassified
OTU_97.19288,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Unclassified,Unclassified
OTU_97.19308,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.19316,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.19317,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Leeiaceae,Leeia,Leeia oryzae,Unclassified
OTU_97.19322,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.19324,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 2,Unclassified,Unclassified
OTU_97.19331,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.19339,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.19356,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.19366,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 1,Unclassified,Unclassified
OTU_97.19379,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Sutterella,Sutterella sp.,Unclassified
OTU_97.19388,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.19397,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,Unclassified
OTU_97.1940,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,Unclassified,Unclassified
OTU_97.19409,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio,Unclassified,Unclassified
OTU_97.19423,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.19444,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,Unclassified,Unclassified
OTU_97.1946,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.19478,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Unclassified,Unclassified
OTU_97.1955,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus] torques group,Unclassified,Unclassified
OTU_97.19593,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Sutterella,Unclassified,Unclassified
OTU_97.196,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.1960,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Unclassified,Unclassified
OTU_97.19643,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.1966,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Unclassified,Unclassified,Unclassified
OTU_97.1967,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Unclassified,Unclassified
OTU_97.19675,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Unclassified,Unclassified
OTU_97.1968,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.19681,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Unclassified,Unclassified
OTU_97.19749,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.1975,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Unclassified,Unclassified,Unclassified
OTU_97.19753,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.19802,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Unclassified,Unclassified
OTU_97.1984,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,Unclassified
OTU_97.19856,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.19857,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Unclassified,Unclassified
OTU_97.19886,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.1989,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Unclassified,Unclassified,Unclassified,Unclassified
OTU_97.19893,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 9,Unclassified,Unclassified
OTU_97.19895,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_97.19925,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.19949,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.19954,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Unclassified,Unclassified
OTU_97.19955,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 2,Unclassified,Unclassified
OTU_97.19991,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.20011,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.20019,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.20020,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.20029,Bacteria,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified,Unclassified
OTU_97.20068,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.20091,Bacteria,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified,Unclassified
OTU_97.20135,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,Unclassified,Unclassified
OTU_97.20148,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Unclassified,Unclassified
OTU_97.20152,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.20153,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.20174,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.20180,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.20196,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.20198,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Unclassified,Unclassified
OTU_97.20214,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,Unclassified,Unclassified
OTU_97.20215,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.20242,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.20251,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Unclassified,Unclassified
OTU_97.20325,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 9,Unclassified,Unclassified
OTU_97.20328,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Unclassified,Unclassified
OTU_97.20344,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Unclassified,Unclassified,Unclassified,Unclassified
OTU_97.20362,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.20368,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 9,Unclassified,Unclassified
OTU_97.20375,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 2,Unclassified,Unclassified
OTU_97.204,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,Odoribacter splanchnicus,Unclassified
OTU_97.20407,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Unclassified,Unclassified
OTU_97.2041,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.20410,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 1,Unclassified,Unclassified
OTU_97.20413,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.20424,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,Unclassified
OTU_97.20461,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,Unclassified
OTU_97.20495,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 9,Unclassified,Unclassified
OTU_97.20528,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.20539,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.20565,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.20567,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.20576,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.20596,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Unclassified,Unclassified
OTU_97.20597,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_97.20609,Bacteria,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified,Unclassified
OTU_97.20627,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,Unclassified,Unclassified
OTU_97.2064,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.20655,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 9,Unclassified,Unclassified
OTU_97.2067,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Unclassified,Unclassified,Unclassified
OTU_97.20687,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.2071,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,[Eubacterium] nodatum group,Unclassified,Unclassified
OTU_97.20724,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.20725,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.20742,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.20747,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 2,Unclassified,Unclassified
OTU_97.20757,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.20790,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.2080,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.20847,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 9,Unclassified,Unclassified
OTU_97.20893,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.209,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Breznakia,Breznakia pachnodae,Unclassified
OTU_97.20924,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.20931,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.2101,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 1,Unclassified,Unclassified
OTU_97.21012,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.21030,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Unclassified,Unclassified
OTU_97.2107,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.2108,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.21099,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Agathobacter,Unclassified,Unclassified
OTU_97.211,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.21115,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.21129,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Unclassified,Unclassified,Unclassified
OTU_97.2113,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Unclassified,Unclassified
OTU_97.21155,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_97.21173,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Unclassified,Unclassified
OTU_97.21177,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.213,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Unclassified,Unclassified
OTU_97.2130,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Unclassified,Unclassified
OTU_97.2132,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Unclassified,Unclassified,Unclassified
OTU_97.21328,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.21359,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Neisseriaceae,Neisseria,Unclassified,Unclassified
OTU_97.2136,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.2146,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.21472,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Unclassified,Unclassified
OTU_97.21521,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.2153,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Unclassified,Unclassified
OTU_97.21535,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.21539,Bacteria,Firmicutes,Clostridia,Clostridiales,Unclassified,Unclassified,Unclassified,Unclassified
OTU_97.21566,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.21581,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.2168,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Unclassified,Unclassified
OTU_97.2170,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.2173,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.21738,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.21746,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.21754,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,Unclassified,Unclassified
OTU_97.21793,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Unclassified,Unclassified
OTU_97.21798,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,Unclassified
OTU_97.2182,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,Unclassified,Unclassified
OTU_97.21835,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.21854,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.21856,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Unclassified,Unclassified
OTU_97.21858,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.21859,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Unclassified,Unclassified
OTU_97.21864,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Unclassified,Unclassified
OTU_97.21877,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.21901,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.21902,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Unclassified,Unclassified
OTU_97.21909,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Unclassified,Unclassified
OTU_97.21915,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.21920,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.2195,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.21951,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Unclassified,Unclassified,Unclassified,Unclassified
OTU_97.2197,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 2,Unclassified,Unclassified
OTU_97.21971,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Unclassified,Unclassified,Unclassified
OTU_97.22015,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unclassified,Unclassified,Unclassified
OTU_97.22041,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.22073,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unclassified,Unclassified
OTU_97.2208,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,Odoribacter splanchnicus,Unclassified
OTU_97.22081,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
OTU_97.22099,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified,Unclassified,Unclassified
